KO	Simulated_1	Simulated_2	Simulated_3	Simulated_4	Simulated_5	Simulated_6	Simulated_7	Simulated_8	Simulated_9	Simulated_10	Simulated_11	Simulated_12	Simulated_13	Simulated_14	Simulated_15	Simulated_16	Simulated_17	Simulated_18	Simulated_19	Simulated_20
K07552	1.67957455995975	1.3115883547510065	2.070883000010093	0.44686818638196085	1.542936530255049	1.0346039488554912	1.512207528548843	1.9491816132338644	1.5084197678582842	1.3805353671769989	1.937828468324279	2.188622765858716	1.3276336295002233	1.6243369026044767	1.9230738544135753	1.8282710296019988	1.568575882020167	1.32614010007786	1.3585967011564795	1.6909458835741744
K07560	0.700886972036428	0.7441508378104414	0.7502177910365238	0.735001130068869	0.6316906797952413	0.5689350517839089	1.0914475085503048	0.20049691231959	0.41575347520317013	0.689626928720499	1.1346296729628647	0.9159587537671926	0.7083294022796353	0.8119030740939749	1.0178116724686168	0.5597910490094178	0.7746951113772144	0.2588682447231314	0.9336996254487193	0.7502345156739694
K07566	2.06552423568278	2.31357655927223	1.8866516954409376	2.077720965212135	1.961380782494358	1.9818640754605197	1.8813064164198914	1.9696708282746727	1.9820680515622953	2.0982404253178553	2.1018180089022294	1.9168019119316986	2.104906515066883	1.9243446078633133	2.0497589165366352	1.8855435906759352	2.059435743466636	1.9824169771724072	2.181484784213296	2.1986604412224215
K07567	0.23977663090131282	0.8443071933521072	0.28115889150502504	0.9182508727935889	0.577145020362079	0.7364226665256796	1.0290525141348543	0.8362860253725003	0.6706529985376964	0.6466779179643234	0.5942673657923793	0.7765736131548713	0.6188614420062085	1.0719687414820998	0.3895765213832294	0.6791510708418725	0.8728841938198539	0.4732921928933478	0.6532976558989825	0.8369718463874283
K07568	0.7570740277905121	1.0381761139463621	0.9997309848747875	0.9337369664450863	0.8577592446306739	0.8359939780499612	1.2804987220356072	0.996589412919562	0.7604724677303101	1.1236490355577087	0.8377442035525597	0.6722666147344001	1.0506520716393917	0.9899120259142913	1.301160017653994	0.9897116319258024	0.9851950061307677	1.0780220957892344	1.1689828448734911	1.2322998084404153
K07574	0.2910647490661586	0.3118519011006561	0.3824083722185208	0.023366238982555652	0.3602579814794092	0.36717796527155333	0.3564857262330201	0.8762469817938029	0.459981146382283	0.23546123266170918	0.42475527988059897	0.3143214943098028	0.2881849844706607	0.5920833718019388	0.09203290349809078	0.7323047455292524	0.2617392583751141	0.46102096559036687	0.2200895858843388	0.4483332275605954
K07576	0.9316291379372154	0.6869360735054217	1.0761301289370808	0.2758020991762275	0.9194811569720036	1.0885888664797694	1.153738108010233	0.9180334051052098	0.9081536408799008	0.6267777561433182	1.17208953375894	0.9795520206776456	0.6514113654994281	0.7318490320528577	1.0160075601483884	1.0202623014781014	1.0338698297957134	0.8329432462067305	0.7419030075599038	0.9058965675942164
K07577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31749678489783056	0.0	0.039178474427977956	0.0	0.0	0.018691139312084184	0.3915156344047884	0.0
K07588	0.0	0.0	0.0	0.0	0.0	0.0	0.23848491901316754	0.0	0.0	0.010413040365430531	0.0	0.0	0.0	0.0	0.08140128445950891	0.0	0.0	0.0	0.34080009480151485	0.0
K07589	0.02767951175156609	0.0	0.026225521314142793	0.0	0.10324814220283106	0.3217286562084431	0.41337367576661277	0.0	0.24473981587252552	0.0	0.24338913211236776	0.2784716771854702	0.027175077089743177	0.17865805211963962	0.0	0.13087300986760067	0.0860516759299863	0.01656116196251378	0.03467339939915703	0.4019903580269236
K07604	0.0	0.0	0.0	0.0	0.0	0.004466261757753437	0.0	0.0	0.0	0.0	0.0	0.0	0.008225336081162165	0.0	0.0	0.0	0.0	0.0	0.011126850383347193	0.0
