KO	SRS011061	SRS011134	SRS011239	SRS011271	SRS011302
K12797	1.518e-08	4.149e-08	6.398e-08	7.855e-08	1.850e-07
K12798	4.575e-08	4.802e-08	2.061e-08	7.220e-08	1.127e-07
K12799	0	6.315e-08	0	0	0
K12800	1.762e-08	1.549e-07	0	3.402e-08	3.433e-07
K12801	0	0	0	0	0
K12803	0	4.672e-08	1.227e-08	5.774e-08	1.380e-07
K12804	0	0	0	0	3.088e-08
K12805	0	9.362e-11	0	0	0
K12807	2.549e-08	2.561e-08	0	1.178e-08	1.503e-08
K12808	0	0	0	0	0
K12809	0	0	0	0	0
K12810	0	0	0	0	0
K12811	3.398e-06	5.243e-06	5.146e-06	5.490e-06	3.304e-06
K12812	1.508e-06	1.940e-06	1.527e-06	4.093e-06	4.744e-07
K12813	2.308e-06	4.048e-06	2.090e-06	1.316e-06	1.139e-05
K12814	7.913e-08	2.718e-08	7.293e-09	6.369e-09	1.581e-09
K12815	8.439e-07	3.568e-07	2.801e-07	2.504e-07	9.922e-07
K12816	1.492e-06	5.178e-07	2.693e-07	2.458e-07	9.304e-08
K12817	2.580e-07	4.827e-07	1.271e-07	1.192e-07	7.665e-07
K12818	2.410e-06	2.154e-06	3.015e-06	1.537e-06	1.512e-06
K12819	2.136e-07	5.355e-07	8.289e-08	2.602e-07	2.131e-07
K12820	1.434e-06	2.855e-06	5.335e-07	2.893e-07	4.384e-07
K12821	4.194e-06	3.209e-06	2.397e-06	1.015e-06	3.589e-06
K12822	3.615e-06	4.511e-06	1.858e-06	1.245e-06	1.658e-05
K12823	1.546e-05	1.366e-05	1.911e-05	1.656e-05	9.648e-06
K12824	4.078e-06	2.101e-06	2.399e-06	6.258e-07	1.397e-06
K12825	2.054e-06	5.529e-06	5.162e-06	1.457e-06	5.349e-06
K12826	6.314e-06	1.261e-05	1.029e-05	4.017e-06	1.734e-05
K12827	2.063e-07	4.794e-07	7.733e-09	1.450e-09	4.702e-08
K12828	8.301e-10	1.694e-07	2.241e-08	2.972e-08	1.015e-07
K12829	1.950e-06	1.232e-06	1.182e-06	6.034e-07	5.422e-06
K12830	1.472e-07	4.872e-07	9.865e-08	6.405e-08	1.584e-07
K12831	1.915e-05	3.078e-05	2.002e-05	1.060e-05	4.294e-05
K12832	0	0	9.647e-08	0	1.508e-10
K12833	5.735e-06	1.191e-05	9.515e-06	6.686e-06	7.436e-05
K12834	8.773e-08	2.903e-07	1.972e-07	4.311e-07	1.534e-06
K12835	1.580e-06	1.830e-06	4.929e-06	7.181e-06	3.084e-06
K12836	7.091e-06	6.614e-06	4.906e-06	1.939e-06	3.990e-06
K12837	3.627e-06	3.382e-06	3.182e-06	1.682e-06	2.951e-06
K12838	3.594e-07	3.447e-07	5.976e-06	6.200e-08	1.352e-07
K12839	5.652e-07	1.266e-06	5.263e-11	3.094e-11	6.205e-08
K12840	1.438e-06	8.486e-07	8.934e-07	2.972e-07	2.548e-06
K12841	1.265e-06	4.220e-06	2.163e-06	1.525e-06	3.610e-06
K12842	1.406e-06	1.606e-06	1.932e-06	3.848e-07	1.149e-06
K12843	8.270e-07	2.396e-06	6.049e-07	8.502e-06	7.126e-07
K12844	3.223e-08	4.058e-07	1.221e-07	5.206e-08	2.168e-07
K12845	1.316e-07	6.400e-07	3.629e-07	0	4.499e-07
K12846	4.753e-06	8.633e-06	9.940e-06	2.448e-06	7.879e-06
K12847	8.094e-08	1.706e-07	3.499e-07	6.505e-07	1.939e-07
K12848	1.711e-07	9.622e-07	5.055e-08	8.860e-08	1.373e-07
K12849	4.364e-06	5.877e-06	4.385e-06	1.713e-06	1.729e-06
K12850	1.906e-06	1.667e-06	1.815e-06	7.291e-07	1.475e-06
K12851	0	0	0	0	5.602e-08
K12852	1.233e-06	5.006e-07	1.338e-06	7.118e-07	5.972e-07
K12853	7.783e-10	7.912e-10	2.184e-09	0	1.453e-08
K12854	3.723e-06	2.984e-06	2.439e-06	5.066e-06	1.899e-06
K12855	4.122e-07	1.745e-06	7.359e-07	2.788e-07	4.211e-07
K12856	2.111e-06	2.788e-06	1.446e-06	1.281e-06	3.918e-06
K12857	1.619e-06	4.187e-07	2.275e-06	8.449e-08	3.495e-06
K12858	1.379e-05	9.057e-06	1.468e-05	9.416e-06	5.203e-06
K12859	4.999e-07	8.584e-08	1.201e-10	0	9.480e-08
K12860	6.675e-08	4.770e-07	1.149e-07	1.197e-09	5.478e-06
K12861	3.782e-07	1.599e-06	7.283e-07	1.592e-07	3.981e-07
K12862	4.691e-07	1.879e-06	1.157e-07	1.480e-07	5.633e-08
K12863	1.261e-06	1.121e-06	1.266e-06	7.573e-07	5.546e-07
K12864	4.582e-08	4.404e-08	1.066e-07	2.265e-07	8.032e-08
K12865	1.034e-07	1.676e-07	2.482e-07	1.939e-08	5.592e-07
K12866	3.503e-06	6.659e-06	4.128e-06	2.584e-06	1.089e-05
K12867	6.733e-07	8.114e-07	3.270e-07	3.782e-07	9.763e-07
K12868	1.033e-06	5.601e-07	5.272e-07	1.849e-07	9.170e-07
K12869	1.529e-07	4.412e-07	2.582e-07	1.599e-07	9.731e-07
K12870	1.464e-10	6.010e-08	8.312e-08	0	3.145e-08
K12871	7.378e-07	1.250e-07	0	5.377e-08	4.806e-11
K12872	6.256e-07	5.825e-06	1.721e-06	6.429e-07	2.732e-06
K12873	9.191e-07	1.070e-06	1.615e-06	2.776e-07	1.548e-06
K12874	1.593e-06	2.533e-06	1.865e-06	1.971e-06	6.053e-07
K12875	2.838e-07	3.733e-07	3.613e-07	1.063e-07	3.467e-07
K12876	1.814e-07	4.031e-07	7.782e-07	1.730e-07	1.655e-06
K12877	0	8.736e-08	5.303e-08	2.135e-08	2.222e-07
K12878	3.609e-07	8.518e-07	2.261e-07	3.855e-07	6.021e-07
K12879	1.290e-06	2.012e-06	1.285e-06	5.872e-07	1.138e-06
K12880	1.040e-06	1.034e-06	3.031e-07	9.459e-08	1.188e-06
K12881	3.855e-06	6.475e-06	6.045e-06	4.343e-06	6.124e-06
K12882	2.037e-07	4.729e-08	3.007e-07	1.425e-08	2.294e-07
K12883	5.810e-07	1.062e-06	7.213e-07	9.318e-07	2.055e-06
K12884	0	0	1.504e-10	0	0
K12885	1.484e-07	2.873e-07	3.535e-07	3.413e-07	4.770e-07
K12886	8.922e-07	3.794e-06	2.442e-06	1.181e-06	2.708e-06
K12887	1.278e-08	1.793e-08	2.260e-08	1.878e-08	4.581e-08
K12888	2.285e-08	1.739e-08	3.019e-08	2.917e-08	5.576e-08
K12889	5.020e-08	0	0	0	0
K12890	7.080e-06	1.567e-05	6.012e-06	2.439e-06	6.702e-06
K12891	7.478e-06	1.085e-05	1.243e-05	3.820e-06	9.219e-06
K12892	9.513e-07	3.984e-06	1.598e-06	4.238e-07	3.851e-06
K12893	4.424e-06	8.159e-06	6.586e-06	3.955e-06	4.784e-06
K12894	6.224e-07	1.243e-06	1.023e-06	1.771e-06	1.051e-06
K12895	2.033e-06	3.983e-06	6.325e-07	2.294e-07	2.850e-06
K12896	7.399e-06	3.606e-05	8.446e-06	5.289e-06	4.899e-06
K12897	8.328e-06	1.556e-05	1.904e-05	5.985e-06	6.297e-06
K12898	2.082e-06	2.841e-06	1.603e-06	4.933e-06	4.220e-06
K12899	5.202e-07	4.652e-07	2.544e-07	2.155e-07	8.176e-07
K12900	8.087e-08	5.515e-08	1.471e-07	0	0
K12929	0	0	0	0	0
K12930	0	0	0	0	0
K12940	4.090e-05	1.732e-05	2.130e-05	2.623e-05	4.606e-06
K12941	1.173e-05	3.283e-05	1.220e-05	1.416e-05	2.611e-05
K12942	0.000247	0.000184	0.000341	0.000130	0.000123
K12943	8.213e-06	1.029e-05	9.722e-06	4.884e-06	1.332e-05
K12944	8.749e-06	1.071e-05	9.289e-06	7.236e-06	1.759e-06
K12945	1.594e-07	4.518e-07	6.507e-07	1.502e-09	1.272e-07
K12946	4.061e-07	5.442e-07	3.371e-08	0	0
K12947	0	5.113e-08	1.120e-07	2.270e-08	1.458e-07
K12948	0	0	3.934e-07	0	0
K12949	1.372e-06	1.207e-06	9.787e-07	1.206e-06	9.549e-07
K12950	1.456e-06	1.969e-06	2.210e-06	8.048e-07	1.041e-05
K12951	9.733e-08	2.127e-07	1.991e-07	3.696e-08	1.045e-06
K12952	2.330e-07	4.651e-06	1.662e-06	9.117e-07	1.335e-06
K12953	1.724e-06	4.352e-06	1.393e-06	1.020e-06	1.239e-06
K12954	4.120e-07	5.402e-07	4.000e-07	1.930e-07	3.357e-07
K12955	6.688e-09	1.755e-07	2.360e-08	2.160e-08	3.663e-08
K12956	1.216e-06	2.554e-06	1.173e-06	1.046e-06	2.074e-06
K12957	3.400e-07	2.283e-06	1.281e-06	1.831e-07	1.709e-07
K12958	4.270e-07	8.893e-07	4.286e-08	2.273e-08	2.621e-08
K12959	0	8.078e-08	0	6.807e-07	0
K12960	5.816e-05	4.141e-05	5.008e-05	2.216e-05	0.000130
K12961	1.374e-06	2.494e-06	2.415e-06	1.560e-05	1.320e-06
K12962	6.373e-07	3.147e-07	1.024e-06	0	3.410e-07
K12963	0	1.582e-05	6.500e-07	0	6.428e-09
K12964	0	1.417e-07	0	0	0
K12965	0	2.057e-07	1.028e-07	5.302e-08	0
K12966	0	0	0	0	0
K12967	0	0	0	0	0
K12968	1.550e-06	2.356e-06	3.638e-06	6.774e-07	2.613e-06
K12971	0	0	0	0	0
K12972	6.549e-06	1.026e-05	4.855e-06	1.245e-05	2.756e-05
K12973	3.380e-06	1.402e-06	1.061e-06	1.690e-06	0
K12974	1.516e-07	1.503e-07	6.135e-07	3.095e-07	0
K12975	1.105e-05	1.316e-05	1.394e-05	4.309e-05	3.904e-06
K12976	0	2.768e-07	0	6.460e-08	1.576e-07
K12977	0	0	0	0	0
K12978	0	0	0	0	0
K12979	0	1.204e-07	0	7.278e-08	0
K12980	0	0	4.405e-08	0	6.191e-08
K12981	1.319e-07	2.276e-07	0	0	1.511e-07
K12982	1.815e-06	4.495e-06	2.029e-06	4.804e-06	6.603e-06
K12983	1.942e-05	2.016e-05	1.831e-05	8.746e-05	1.307e-05
K12984	2.489e-05	1.521e-05	1.508e-05	1.391e-05	5.789e-06
K12985	0	2.527e-07	9.089e-07	0	0
K12986	2.873e-06	1.567e-07	3.381e-06	0	0
K12987	2.003e-05	1.261e-05	1.169e-05	1.055e-05	9.323e-06
K12988	2.545e-05	2.907e-05	2.471e-05	3.257e-05	3.304e-05
K12989	1.866e-05	8.893e-06	1.221e-05	2.113e-05	6.023e-06
K12990	1.370e-05	1.181e-05	1.198e-06	1.354e-05	9.001e-07
K12991	8.753e-06	6.893e-06	5.778e-06	2.795e-05	1.010e-05
K12992	5.612e-06	4.877e-05	1.450e-05	1.982e-05	1.282e-05
K12993	2.015e-06	1.911e-06	2.943e-06	1.440e-06	5.438e-07
K12994	4.203e-05	2.883e-05	4.211e-05	9.693e-05	1.812e-05
K12995	1.391e-06	2.585e-06	6.123e-07	2.252e-06	1.216e-06
K12996	3.164e-05	7.609e-05	7.175e-06	2.408e-05	2.807e-05
K12997	4.573e-05	6.216e-05	3.518e-05	0.000148	3.376e-05
K12998	1.023e-05	1.920e-05	8.726e-06	2.897e-05	4.464e-06
K12999	6.603e-05	0.000192	7.730e-05	9.112e-05	0.000159
K13000	0	3.207e-08	0	0	0
K13001	1.875e-05	7.412e-06	1.031e-05	5.269e-05	4.667e-06
K13002	0.000181	0.000158	0.000329	0.000122	8.938e-05
K13003	1.620e-11	6.734e-07	0	1.017e-07	0
K13004	2.181e-05	1.863e-05	9.678e-06	9.051e-06	7.065e-05
K13005	9.110e-07	3.649e-08	6.674e-08	3.686e-07	5.074e-07
K13006	5.612e-05	6.292e-05	3.330e-05	2.339e-05	5.559e-05
K13007	1.419e-05	1.268e-05	1.543e-05	7.221e-06	4.758e-06
K13008	0	0	0	0	3.494e-08
K13009	1.600e-06	5.778e-07	9.925e-08	4.377e-07	3.108e-07
K13010	0.000145	0.000113	0.000129	0.000158	0.000107
K13011	0	0	0	0	0
K13012	0.000210	0.000300	0.000147	0.000238	0.000568
K13013	7.200e-05	7.742e-05	7.226e-05	6.967e-05	9.222e-05
K13014	1.241e-08	1.808e-06	8.759e-07	1.824e-06	8.858e-09
K13015	2.030e-05	2.696e-06	4.314e-06	1.037e-05	4.630e-06
K13016	2.987e-05	2.938e-05	9.777e-05	3.120e-05	2.420e-05
K13017	0.000148	8.702e-05	0.000121	0.000174	2.813e-05
K13018	0.000140	5.258e-05	0.000132	4.766e-05	2.328e-05
K13019	1.093e-05	1.599e-05	7.266e-05	2.453e-05	1.832e-05
K13020	1.726e-05	1.137e-05	1.624e-05	5.254e-06	4.089e-06
K13021	5.550e-07	2.788e-07	4.438e-08	1.554e-07	2.200e-06
K13022	7.106e-08	8.674e-07	1.313e-08	6.975e-07	4.063e-07
K13023	0	4.020e-08	0	0	2.478e-08
K13024	5.120e-07	2.858e-07	9.685e-08	2.683e-08	3.544e-07
K13025	5.252e-06	3.596e-06	7.673e-06	2.176e-06	3.075e-06
K13026	2.847e-07	7.103e-07	2.513e-07	1.186e-06	3.114e-07
K13027	3.203e-08	5.926e-13	1.520e-12	2.033e-08	0
K13028	0	3.419e-08	0	0	3.913e-08
K13030	0	0	0	0	0
K13034	1.619e-06	2.126e-06	1.584e-06	3.570e-06	2.080e-06
K13035	1.418e-07	4.129e-07	2.069e-07	2.738e-07	7.283e-07
K13038	0.000559	0.000626	0.000618	0.000670	0.000789
K13039	8.704e-08	1.104e-06	1.911e-07	3.547e-07	6.356e-07
K13040	2.985e-06	1.092e-06	9.998e-07	9.362e-07	2.414e-07
K13041	1.927e-05	1.166e-05	2.422e-05	8.048e-06	7.929e-06
K13042	0	0	0	3.253e-07	0
K13043	0.000638	0.000341	0.000479	0.000686	0.000158
K13044	6.794e-06	4.266e-06	6.546e-06	1.152e-05	1.328e-05
K13045	1.673e-08	0	3.781e-09	1.486e-08	0
K13046	2.702e-07	5.743e-07	1.293e-07	6.707e-08	9.951e-08
K13047	0	2.743e-07	8.133e-07	4.278e-08	1.564e-07
K13048	1.297e-06	2.143e-06	1.481e-06	1.117e-06	2.032e-06
K13049	1.467e-05	4.737e-05	4.318e-05	1.249e-05	1.885e-05
K13050	4.472e-11	2.336e-06	0	0	2.005e-08
K13051	0.000156	5.163e-05	0.000259	5.060e-05	3.327e-05
K13052	1.645e-06	2.485e-05	6.576e-06	4.332e-06	2.710e-05
K13053	0	7.282e-07	6.844e-07	0	1.602e-07
K13054	2.842e-07	8.568e-07	4.282e-07	1.706e-07	1.446e-06
K13055	1.404e-08	2.075e-08	1.636e-08	2.844e-08	1.065e-07
K13056	0	9.611e-08	3.726e-08	2.117e-07	4.400e-08
K13057	3.732e-06	1.404e-06	2.132e-06	2.316e-06	1.248e-06
K13058	5.376e-07	3.248e-06	1.857e-07	9.169e-07	9.527e-07
K13059	4.938e-05	9.415e-05	5.655e-05	5.157e-05	8.600e-05
K13060	0	0	0	0	0
K13061	0	4.136e-07	4.706e-08	1.251e-06	5.058e-08
K13062	0	0	0	0	3.432e-08
K13063	1.791e-06	1.994e-09	4.971e-08	1.995e-08	2.598e-09
K13064	0	0	2.016e-09	0	0
K13065	0	0	0	0	0
K13066	0	0	0	0	0
K13067	0	2.092e-07	1.252e-07	3.895e-07	0
K13068	0	0	0	0	0
K13069	1.232e-05	2.413e-05	1.013e-05	1.835e-05	3.408e-05
K13070	2.536e-07	1.187e-06	3.518e-07	1.033e-07	1.374e-07
K13071	0	1.134e-07	1.789e-08	1.196e-07	0
K13072	3.423e-09	4.964e-10	0	0	0
K13073	0	0	1.274e-08	3.257e-08	0
K13074	0	0	0	0	0
K13075	6.693e-08	4.822e-07	4.933e-07	4.467e-08	5.412e-08
K13076	9.360e-07	1.548e-07	1.337e-07	4.097e-08	1.012e-07
K13081	8.194e-07	2.111e-07	0	0	1.175e-07
K13082	2.941e-07	9.884e-07	1.485e-06	3.624e-07	6.587e-07
K13083	3.391e-08	1.156e-07	0	2.153e-08	0
K13084	3.747e-07	2.927e-06	1.415e-07	9.715e-07	1.038e-06
K13085	0	4.374e-08	0	0	2.417e-08
K13086	0	0	0	0	0
K13087	5.764e-08	1.432e-07	1.465e-07	5.126e-08	6.567e-08
K13088	3.137e-09	0	0	0	0
K13089	1.123e-07	0	0	0	2.269e-07
K13090	1.394e-07	1.687e-07	5.387e-08	5.274e-08	6.209e-08
K13091	1.047e-05	1.670e-05	1.694e-05	7.187e-06	6.418e-06
K13092	1.914e-06	1.714e-06	7.114e-07	5.088e-07	1.749e-06
K13093	2.636e-06	6.017e-06	5.435e-06	1.747e-06	5.763e-06
K13094	1.501e-06	2.702e-06	3.635e-06	1.590e-06	2.175e-06
K13095	1.165e-05	1.320e-05	9.795e-06	5.559e-06	3.008e-05
K13096	2.400e-06	5.627e-07	4.948e-07	1.335e-06	6.493e-05
K13097	1.604e-08	2.805e-08	0	3.611e-10	5.825e-09
K13098	3.011e-06	6.595e-06	1.803e-06	2.750e-06	6.138e-06
K13099	2.308e-07	7.398e-07	3.019e-07	6.471e-08	1.188e-07
K13100	3.984e-06	6.290e-06	3.727e-06	2.085e-06	5.570e-06
K13101	3.898e-07	1.320e-07	8.528e-08	5.992e-07	2.660e-07
K13102	0	6.250e-08	5.485e-08	3.330e-08	1.622e-07
K13103	3.980e-07	1.385e-06	3.907e-07	4.906e-06	3.989e-06
K13104	1.645e-07	3.465e-08	1.804e-07	3.922e-12	5.466e-08
K13105	3.145e-07	7.690e-07	5.296e-07	9.558e-07	3.295e-06
K13106	1.890e-06	1.755e-06	1.235e-06	3.651e-07	3.592e-06
K13107	1.055e-05	1.269e-05	1.427e-05	1.136e-05	6.274e-06
K13108	1.121e-05	5.722e-06	8.909e-06	1.180e-05	5.127e-06
K13109	7.552e-07	1.702e-07	5.996e-07	2.343e-07	9.958e-07
K13110	1.287e-06	1.135e-06	1.212e-06	1.379e-06	1.037e-06
K13111	2.146e-07	2.706e-07	2.800e-07	2.224e-08	2.117e-06
K13112	1.680e-07	2.105e-07	1.615e-07	1.144e-07	2.945e-07
K13113	2.448e-07	4.416e-08	6.260e-08	0	1.816e-08
K13114	1.000e-06	5.454e-06	2.605e-06	1.634e-06	4.284e-06
K13115	1.552e-06	3.509e-07	3.578e-07	1.857e-07	3.549e-07
K13116	3.063e-06	3.564e-06	5.654e-06	7.672e-06	2.042e-06
K13117	1.068e-07	2.027e-07	1.576e-07	1.722e-07	2.780e-08
K13118	6.311e-07	1.931e-06	1.389e-06	3.032e-06	6.992e-07
K13119	8.665e-08	7.591e-07	6.648e-07	3.814e-07	1.475e-07
K13120	1.276e-07	1.513e-07	6.069e-08	1.788e-07	1.013e-07
K13121	1.056e-06	1.740e-06	2.158e-06	2.201e-06	1.956e-06
K13122	3.592e-07	1.837e-07	1.053e-08	0	2.658e-08
K13123	3.469e-07	6.094e-07	2.812e-07	1.838e-07	2.857e-07
K13124	1.320e-09	9.054e-08	5.118e-07	0	1.978e-07
K13125	1.561e-07	2.021e-07	1.896e-07	2.741e-07	3.050e-07
K13126	5.852e-07	1.010e-06	1.380e-06	4.464e-07	6.872e-07
K13127	2.600e-07	1.436e-07	1.156e-07	8.056e-07	5.452e-08
K13128	3.757e-06	2.034e-06	1.901e-06	1.108e-06	4.971e-06
K13129	6.648e-06	1.191e-05	1.144e-05	4.302e-06	9.502e-06
K13130	2.016e-07	3.966e-09	7.478e-08	6.316e-11	3.087e-10
K13131	9.807e-07	2.516e-07	2.762e-07	2.645e-07	2.865e-07
K13132	1.661e-08	1.137e-08	1.805e-08	0	0
K13133	3.190e-08	3.798e-08	6.814e-08	7.579e-09	1.443e-07
K13134	0	7.212e-08	0	0	0
K13135	0	2.819e-07	1.054e-07	8.162e-08	0
K13136	0	1.296e-07	7.093e-08	2.770e-07	0
K13137	2.115e-07	7.439e-08	8.436e-07	0	4.237e-07
K13138	5.395e-08	6.805e-07	2.447e-07	1.582e-08	5.726e-07
K13139	6.049e-08	2.283e-11	0	1.026e-08	2.293e-08
K13140	2.003e-08	5.613e-07	4.306e-08	2.241e-08	1.311e-07
K13141	2.575e-08	1.506e-07	0	1.523e-07	2.836e-08
K13142	1.736e-08	1.558e-07	1.053e-08	0	1.558e-07
K13143	6.657e-07	1.966e-06	3.353e-06	9.227e-07	4.020e-06
K13144	1.193e-07	3.073e-07	5.115e-09	1.148e-08	9.566e-10
K13145	2.906e-08	2.576e-08	1.575e-08	5.893e-08	1.144e-07
K13146	8.161e-08	6.760e-08	1.942e-06	1.253e-08	9.737e-07
K13147	8.513e-08	5.030e-13	4.013e-13	0	0
K13148	4.817e-07	1.250e-06	1.325e-07	4.250e-07	3.797e-07
K13149	2.426e-07	1.441e-07	1.715e-07	1.085e-07	6.200e-07
K13150	1.339e-07	1.922e-07	1.708e-08	2.033e-08	4.226e-08
K13151	9.297e-10	8.403e-08	3.156e-08	1.052e-09	3.112e-07
K13152	1.945e-06	2.130e-07	1.597e-06	0	8.658e-07
K13153	1.436e-10	0	4.079e-08	0	0
K13154	8.668e-06	2.852e-06	1.010e-05	3.599e-06	2.222e-06
K13155	1.622e-06	1.105e-06	2.112e-06	1.483e-06	2.579e-06
K13156	1.042e-07	8.228e-07	1.375e-06	1.800e-06	2.767e-07
K13157	4.251e-06	1.244e-06	8.435e-07	1.639e-06	1.347e-06
K13158	4.868e-07	3.218e-06	1.083e-06	9.728e-07	1.822e-06
K13159	6.040e-07	4.937e-07	2.023e-07	4.845e-08	7.464e-07
K13160	2.507e-09	3.909e-08	2.714e-08	0	2.154e-08
K13161	3.432e-07	4.290e-07	2.579e-07	8.506e-08	8.081e-07
K13162	3.142e-07	7.214e-08	1.525e-07	3.359e-08	3.760e-07
K13163	1.719e-06	1.830e-06	9.893e-07	5.844e-07	1.991e-06
K13164	9.345e-07	1.694e-06	7.869e-07	3.746e-07	5.665e-07
K13165	4.250e-06	4.660e-06	4.963e-06	2.202e-06	2.694e-06
K13166	1.711e-08	8.907e-08	7.638e-09	1.090e-08	2.113e-07
K13167	4.662e-07	1.682e-06	5.015e-07	6.946e-07	6.476e-07
K13168	2.845e-06	8.691e-06	2.339e-06	1.266e-06	2.620e-06
K13169	2.182e-06	4.749e-06	3.186e-06	1.354e-06	2.528e-06
K13170	2.861e-06	5.477e-06	2.392e-06	7.903e-06	5.138e-06
K13171	1.487e-05	2.559e-05	1.853e-05	6.952e-06	2.720e-05
K13172	1.897e-06	2.884e-06	1.967e-06	2.129e-06	1.808e-06
K13173	1.308e-06	3.525e-06	1.593e-06	2.837e-06	1.809e-06
K13174	9.214e-08	3.430e-07	1.592e-08	4.763e-08	5.592e-08
K13175	2.054e-07	6.677e-08	1.686e-08	1.214e-08	4.434e-07
K13176	2.024e-07	3.670e-07	1.763e-07	6.743e-08	8.743e-08
K13177	8.091e-07	1.015e-06	5.491e-07	3.079e-07	4.541e-07
K13178	2.341e-06	1.797e-06	3.567e-06	1.157e-06	1.131e-06
K13179	7.965e-06	7.880e-06	8.094e-06	1.647e-05	4.322e-06
K13180	0	0	0	0	0
K13181	7.785e-06	7.434e-06	7.673e-06	7.026e-06	3.209e-06
K13182	0	6.511e-09	0	6.116e-09	6.121e-09
K13183	2.217e-06	1.257e-06	3.566e-06	7.708e-07	1.101e-06
K13184	9.326e-07	3.504e-06	1.616e-06	8.081e-06	9.248e-07
K13185	5.090e-08	4.461e-08	1.725e-08	2.231e-08	2.529e-08
K13186	4.080e-07	2.498e-09	0	1.767e-08	0
K13187	1.517e-06	4.590e-07	6.566e-07	1.488e-06	8.822e-07
K13188	1.455e-07	5.283e-07	1.659e-07	2.229e-07	1.530e-07
K13189	1.339e-07	1.248e-06	2.892e-08	2.948e-07	2.451e-07
K13190	1.380e-06	2.680e-06	1.391e-06	6.203e-07	1.885e-06
K13191	1.506e-06	2.338e-06	1.875e-06	6.172e-06	7.235e-06
K13192	1.180e-06	6.512e-06	2.075e-06	5.475e-07	2.873e-06
K13193	1.676e-07	4.353e-07	1.878e-07	3.518e-07	6.145e-07
K13194	2.556e-07	1.782e-07	2.827e-07	5.882e-08	3.249e-07
K13195	3.297e-05	2.362e-05	3.170e-05	2.103e-05	1.311e-05
K13196	1.642e-07	5.633e-07	3.459e-07	1.104e-07	5.762e-07
K13197	2.801e-09	4.641e-08	2.028e-08	1.368e-07	4.565e-08
K13198	8.768e-07	1.398e-06	3.908e-07	1.640e-07	1.429e-06
K13199	4.783e-06	6.035e-06	2.269e-06	2.753e-06	3.559e-06
K13200	2.777e-11	0	0	4.801e-09	0
K13201	0	1.078e-07	0	1.415e-07	3.694e-08
K13202	1.529e-07	1.535e-07	1.975e-08	1.049e-07	2.980e-08
K13203	2.597e-07	5.625e-07	1.003e-06	8.209e-08	5.653e-07
K13204	6.708e-08	2.985e-07	6.912e-08	5.832e-07	1.590e-07
K13205	1.918e-07	2.249e-07	6.057e-07	2.399e-07	4.195e-08
K13206	1.723e-06	2.769e-07	1.518e-07	2.730e-07	2.915e-06
K13207	2.558e-07	4.960e-07	2.517e-07	1.952e-07	8.699e-07
K13208	1.941e-06	3.362e-06	3.783e-06	1.969e-06	3.521e-06
K13209	7.867e-07	5.911e-07	4.778e-07	1.186e-06	3.868e-07
K13210	3.067e-06	4.298e-06	3.435e-06	1.730e-06	6.577e-06
K13211	7.919e-08	1.998e-07	5.060e-08	6.610e-08	5.177e-07
K13212	9.946e-07	3.653e-07	3.342e-07	3.347e-08	2.290e-07
K13213	0	0	3.405e-08	0	1.595e-08
K13214	3.718e-07	4.533e-07	2.237e-07	7.879e-08	6.652e-07
K13215	0	1.679e-07	1.770e-11	5.818e-08	0
K13216	3.994e-07	6.842e-08	1.058e-07	1.816e-08	3.075e-07
K13217	4.782e-07	1.033e-06	8.296e-07	9.599e-07	6.617e-07
K13218	1.275e-07	2.390e-07	5.373e-08	1.712e-07	2.206e-07
K13219	2.460e-06	4.007e-06	2.434e-06	1.744e-06	5.010e-06
K13220	1.206e-07	2.593e-08	1.105e-07	8.248e-07	2.887e-08
K13221	5.115e-08	2.141e-07	2.267e-07	2.747e-08	6.740e-07
K13222	3.288e-08	1.117e-06	5.466e-07	3.352e-07	8.333e-07
K13223	0	0	0	0	0
K13227	0	0	2.187e-08	0	0
K13228	0	0	0	0	0
K13229	0	0	2.579e-08	0	0
K13230	0	0	0	0	0
K13232	0	0	0	0	0
K13236	2.767e-06	2.254e-06	2.225e-06	1.110e-07	3.697e-07
K13237	2.844e-06	7.591e-06	5.211e-06	2.879e-06	2.467e-06
K13238	8.899e-07	1.036e-06	9.775e-07	8.347e-07	4.958e-07
K13239	1.769e-07	3.954e-08	3.961e-08	1.150e-07	0
K13240	1.301e-08	1.855e-08	4.883e-08	4.571e-08	8.489e-08
K13241	1.045e-09	0	1.525e-09	0	2.283e-08
K13242	5.069e-07	1.376e-07	7.818e-08	0	1.883e-07
K13243	4.628e-06	4.580e-06	1.979e-06	3.480e-06	2.228e-06
K13244	2.824e-06	3.023e-06	1.960e-06	3.019e-06	1.559e-05
K13245	5.574e-06	6.995e-06	2.550e-06	7.475e-06	1.780e-05
K13246	1.443e-06	5.675e-06	1.298e-06	2.223e-06	8.704e-07
K13247	0	3.675e-07	2.615e-07	2.884e-06	1.730e-07
K13248	1.483e-07	0	0	0	0
K13249	0	9.844e-10	3.361e-08	3.967e-08	4.740e-08
K13250	9.609e-08	0	0	0	0
K13251	0	0	0	5.971e-08	0
K13252	1.101e-05	7.767e-06	4.340e-06	1.150e-06	1.595e-05
K13253	9.508e-08	4.052e-07	4.122e-07	1.129e-07	4.484e-07
K13254	6.041e-07	3.090e-06	9.661e-07	1.071e-06	1.542e-06
K13255	2.066e-07	1.268e-06	1.448e-06	4.004e-07	3.063e-07
